2020-06-16 06:11:40,duo_mobile_passcode
2020-06-16 06:11:56,duo_mobile_passcode
2020-06-16 06:44:06,duo_push
2020-06-16 06:51:09,duo_push
2020-06-16 06:53:57,duo_push
2020-06-16 07:27:46,duo_push
2020-06-16 07:29:43,duo_push
2020-06-16 07:33:50,remembered_device
2020-06-16 07:46:23,remembered_device
2020-06-16 07:46:59,duo_push
2020-06-16 07:47:39,remembered_device
2020-06-16 07:49:26,duo_push
2020-06-16 07:51:06,duo_push
2020-06-16 07:57:40,duo_push
2020-06-16 07:58:04,duo_push
2020-06-16 07:59:58,duo_push
2020-06-16 08:00:09,duo_push
2020-06-16 08:01:41,duo_push
2020-06-16 08:01:45,hardware_token
2020-06-16 08:01:46,remembered_device
2020-06-16 08:01:52,duo_push
2020-06-16 08:02:42,duo_push
2020-06-16 08:03:00,duo_push
2020-06-16 08:07:45,duo_push
2020-06-16 08:11:28,duo_push
2020-06-16 08:12:48,duo_push
2020-06-16 08:15:23,duo_push
2020-06-16 08:22:43,duo_push
2020-06-16 08:22:43,duo_push
2020-06-16 08:25:34,duo_push
2020-06-16 08:28:58,duo_push
2020-06-16 08:29:00,duo_push
2020-06-16 08:31:30,duo_push
2020-06-16 08:32:18,duo_push
2020-06-16 08:34:36,duo_push
2020-06-16 08:34:36,duo_push
2020-06-16 08:42:10,remembered_device
2020-06-16 08:44:35,duo_push
2020-06-16 08:45:06,remembered_device
2020-06-16 08:46:35,duo_push
2020-06-16 08:46:48,duo_push
2020-06-16 08:47:55,duo_push
2020-06-16 08:48:44,duo_push
2020-06-16 08:50:31,duo_push
2020-06-16 08:50:37,duo_push
2020-06-16 08:51:48,duo_push
2020-06-16 08:51:48,duo_push
2020-06-16 08:52:46,duo_push
2020-06-16 08:53:39,duo_push
2020-06-16 08:54:41,duo_push
2020-06-16 08:56:41,duo_push
2020-06-16 08:56:45,duo_push
2020-06-16 08:57:10,duo_push
2020-06-16 08:57:32,duo_push
2020-06-16 08:58:34,duo_push
2020-06-16 08:58:52,duo_push
2020-06-16 08:59:20,duo_push
2020-06-16 08:59:52,duo_push
2020-06-16 09:00:06,remembered_device
2020-06-16 09:00:47,duo_push
2020-06-16 09:01:29,remembered_device
2020-06-16 09:01:52,duo_push
2020-06-16 09:02:51,remembered_device
2020-06-16 09:03:36,duo_push
2020-06-16 09:03:56,duo_push
2020-06-16 09:04:27,remembered_device
2020-06-16 09:08:19,duo_push
2020-06-16 09:08:38,duo_mobile_passcode
2020-06-16 09:08:45,duo_push
2020-06-16 09:09:03,hardware_token
2020-06-16 09:09:09,duo_mobile_passcode
2020-06-16 09:09:45,duo_push
2020-06-16 09:10:53,duo_push
2020-06-16 09:11:01,remembered_device
2020-06-16 09:11:01,duo_push
2020-06-16 09:12:28,remembered_device
2020-06-16 09:13:05,duo_push
2020-06-16 09:13:55,remembered_device
2020-06-16 09:18:30,duo_push
2020-06-16 09:18:41,remembered_device
2020-06-16 09:18:54,duo_push
2020-06-16 09:19:49,duo_push
2020-06-16 09:20:07,duo_push
2020-06-16 09:21:12,duo_push
2020-06-16 09:21:17,duo_push
2020-06-16 09:22:49,duo_push
2020-06-16 09:23:49,remembered_device
2020-06-16 09:24:57,duo_push
2020-06-16 09:25:19,remembered_device
2020-06-16 09:25:37,remembered_device
2020-06-16 09:25:49,duo_push
2020-06-16 09:25:50,duo_push
2020-06-16 09:26:24,remembered_device
2020-06-16 09:26:56,duo_push
2020-06-16 09:27:34,duo_push
2020-06-16 09:27:43,remembered_device
2020-06-16 09:32:28,remembered_device
2020-06-16 09:33:06,remembered_device
2020-06-16 09:33:24,duo_push
2020-06-16 09:36:19,duo_push
2020-06-16 09:36:22,remembered_device
2020-06-16 09:36:46,remembered_device
2020-06-16 09:41:27,duo_push
2020-06-16 09:42:15,duo_push
2020-06-16 09:42:37,duo_push
2020-06-16 09:44:50,remembered_device
2020-06-16 09:46:09,duo_push
2020-06-16 09:46:29,duo_push
2020-06-16 09:47:11,remembered_device
2020-06-16 09:47:55,duo_mobile_passcode
2020-06-16 09:49:43,duo_push
2020-06-16 09:54:37,duo_push
2020-06-16 09:56:01,duo_push
2020-06-16 09:56:33,duo_push
2020-06-16 09:57:08,remembered_device
2020-06-16 09:57:25,duo_push
2020-06-16 09:57:58,remembered_device
2020-06-16 09:58:06,remembered_device
2020-06-16 09:59:36,remembered_device
2020-06-16 10:00:01,hardware_token
2020-06-16 10:01:19,duo_push
2020-06-16 10:01:35,duo_push
2020-06-16 10:02:23,duo_mobile_passcode
2020-06-16 10:03:17,duo_push
2020-06-16 10:03:50,remembered_device
2020-06-16 10:04:20,duo_push
2020-06-16 10:05:43,duo_push
2020-06-16 10:06:25,duo_push
2020-06-16 10:08:45,duo_mobile_passcode
2020-06-16 10:12:42,remembered_device
2020-06-16 10:12:42,remembered_device
2020-06-16 10:13:00,duo_push
2020-06-16 10:14:00,duo_push
2020-06-16 10:16:44,remembered_device
2020-06-16 10:19:06,duo_push
2020-06-16 10:22:44,remembered_device
2020-06-16 10:23:53,remembered_device
2020-06-16 10:25:10,duo_push
2020-06-16 10:26:05,duo_push
2020-06-16 10:27:27,duo_mobile_passcode
2020-06-16 10:27:27,duo_mobile_passcode
2020-06-16 10:28:04,duo_push
2020-06-16 10:28:05,duo_push
2020-06-16 10:28:11,duo_push
2020-06-16 10:29:52,duo_push
2020-06-16 10:30:39,duo_push
2020-06-16 10:32:15,remembered_device
2020-06-16 10:36:25,duo_push
2020-06-16 10:37:50,duo_push
2020-06-16 10:38:50,hardware_token
2020-06-16 10:40:58,duo_push
2020-06-16 10:40:58,duo_push
2020-06-16 10:41:29,hardware_token
2020-06-16 10:42:18,duo_push
2020-06-16 10:44:44,duo_push
2020-06-16 10:45:04,duo_push
2020-06-16 10:45:11,duo_mobile_passcode
2020-06-16 10:45:22,duo_push
2020-06-16 10:46:48,duo_push
2020-06-16 10:48:17,duo_push
2020-06-16 10:48:35,duo_push
2020-06-16 10:50:22,duo_push
2020-06-16 10:51:04,duo_push
2020-06-16 10:51:30,duo_push
2020-06-16 10:54:30,duo_push
2020-06-16 10:55:15,duo_push
2020-06-16 10:55:16,duo_push
2020-06-16 10:58:30,duo_push
2020-06-16 10:59:44,duo_push
2020-06-16 11:00:34,duo_push
2020-06-16 11:00:49,remembered_device
2020-06-16 11:00:59,duo_push
2020-06-16 11:01:34,duo_push
2020-06-16 11:02:36,duo_push
2020-06-16 11:03:48,duo_push
2020-06-16 11:04:03,duo_push
2020-06-16 11:04:21,duo_push
2020-06-16 11:04:23,duo_push
2020-06-16 11:06:01,duo_push
2020-06-16 11:06:05,duo_push
2020-06-16 11:06:09,duo_push
2020-06-16 11:07:13,duo_push
2020-06-16 11:07:13,duo_push
2020-06-16 11:08:13,duo_push
2020-06-16 11:08:13,duo_push
2020-06-16 11:10:08,duo_push
2020-06-16 11:12:49,duo_push
2020-06-16 11:14:45,duo_mobile_passcode
2020-06-16 11:16:45,duo_push
2020-06-16 11:19:08,remembered_device
2020-06-16 11:19:12,duo_mobile_passcode
2020-06-16 11:20:33,duo_push
2020-06-16 11:22:20,duo_push
2020-06-16 11:24:46,duo_push
2020-06-16 11:28:01,duo_push
2020-06-16 11:31:13,remembered_device
2020-06-16 11:32:07,duo_push
2020-06-16 11:32:39,duo_push
2020-06-16 11:34:57,duo_push
2020-06-16 11:35:36,duo_push
2020-06-16 11:36:18,duo_push
2020-06-16 11:37:42,duo_push
2020-06-16 11:38:30,duo_mobile_passcode
2020-06-16 11:38:50,duo_push
2020-06-16 11:38:55,remembered_device
2020-06-16 11:40:07,duo_push
2020-06-16 11:40:23,duo_push
2020-06-16 11:41:36,duo_push
2020-06-16 11:42:04,duo_push
2020-06-16 11:43:09,duo_push
2020-06-16 11:45:13,duo_push
2020-06-16 11:45:13,duo_push
2020-06-16 11:45:20,duo_push
2020-06-16 11:46:34,duo_push
2020-06-16 11:46:44,duo_push
2020-06-16 11:50:04,duo_push
2020-06-16 11:50:58,duo_push
2020-06-16 11:53:55,duo_push
2020-06-16 11:57:07,duo_push
2020-06-16 11:57:13,duo_push
2020-06-16 11:57:13,duo_push
2020-06-16 11:57:53,duo_push
2020-06-16 11:58:37,duo_push
2020-06-16 11:59:18,duo_push
2020-06-16 11:59:52,duo_push
2020-06-16 12:00:30,remembered_device
2020-06-16 12:01:44,remembered_device
2020-06-16 12:03:15,duo_push
2020-06-16 12:06:15,remembered_device
2020-06-16 12:06:42,duo_push
2020-06-16 12:09:19,duo_push
2020-06-16 12:13:27,duo_push
2020-06-16 12:14:01,duo_push
2020-06-16 12:16:16,duo_push
2020-06-16 12:16:52,duo_push
2020-06-16 12:17:04,duo_push
2020-06-16 12:17:21,duo_push
2020-06-16 12:17:46,duo_push
2020-06-16 12:17:59,duo_push
2020-06-16 12:18:20,remembered_device
2020-06-16 12:19:18,duo_push
2020-06-16 12:20:40,duo_push
2020-06-16 12:23:01,duo_push
2020-06-16 12:25:17,remembered_device
2020-06-16 12:25:30,duo_push
2020-06-16 12:25:35,duo_push
2020-06-16 12:30:11,duo_push
2020-06-16 12:30:48,duo_push
2020-06-16 12:32:21,duo_push
2020-06-16 12:32:28,duo_push
2020-06-16 12:32:30,duo_push
2020-06-16 12:32:43,duo_push
2020-06-16 12:38:00,duo_push
2020-06-16 12:40:21,duo_push
2020-06-16 12:41:03,duo_push
2020-06-16 12:41:08,duo_push
2020-06-16 12:42:11,remembered_device
2020-06-16 12:43:05,duo_push
2020-06-16 12:49:13,duo_mobile_passcode
2020-06-16 12:49:34,duo_push
2020-06-16 12:53:18,duo_push
2020-06-16 12:54:05,duo_push
2020-06-16 12:54:15,duo_push
2020-06-16 12:54:44,duo_push
2020-06-16 12:55:19,duo_push
2020-06-16 12:55:58,duo_push
2020-06-16 12:56:06,duo_push
2020-06-16 12:59:02,remembered_device
2020-06-16 12:59:21,duo_push
2020-06-16 12:59:45,remembered_device
2020-06-16 12:59:48,duo_push
2020-06-16 13:00:27,remembered_device
2020-06-16 13:00:44,duo_push
2020-06-16 13:01:44,duo_push
2020-06-16 13:02:26,duo_push
2020-06-16 13:03:40,duo_push
2020-06-16 13:07:08,duo_push
2020-06-16 13:07:51,duo_push
2020-06-16 13:12:28,duo_push
2020-06-16 13:15:12,duo_mobile_passcode
2020-06-16 13:16:29,duo_push
2020-06-16 13:17:08,duo_push
2020-06-16 13:18:38,duo_push
2020-06-16 13:19:44,duo_push
2020-06-16 13:21:59,duo_mobile_passcode
2020-06-16 13:24:11,duo_push
2020-06-16 13:27:39,remembered_device
2020-06-16 13:28:31,duo_push
2020-06-16 13:28:40,duo_push
2020-06-16 13:29:36,duo_push
2020-06-16 13:33:16,duo_push
2020-06-16 13:34:17,duo_push
2020-06-16 13:34:23,duo_push
2020-06-16 13:34:31,duo_push
2020-06-16 13:35:30,remembered_device
2020-06-16 13:36:10,duo_push
2020-06-16 13:41:22,duo_push
2020-06-16 13:43:14,duo_push
2020-06-16 13:44:41,duo_push
2020-06-16 13:46:44,duo_push
2020-06-16 13:46:47,duo_push
2020-06-16 13:48:01,duo_push
2020-06-16 13:48:23,duo_push
2020-06-16 13:48:44,duo_push
2020-06-16 13:48:44,duo_push
2020-06-16 13:51:26,duo_push
2020-06-16 13:52:08,duo_push
2020-06-16 13:54:58,duo_push
2020-06-16 13:55:08,duo_push
2020-06-16 13:57:38,duo_push
2020-06-16 13:57:56,duo_mobile_passcode
2020-06-16 13:58:15,hardware_token
2020-06-16 13:58:33,duo_push
2020-06-16 13:59:48,remembered_device
2020-06-16 14:01:45,duo_push
2020-06-16 14:03:16,duo_push
2020-06-16 14:03:31,duo_push
2020-06-16 14:04:42,duo_push
2020-06-16 14:06:24,duo_mobile_passcode
2020-06-16 14:07:33,duo_push
2020-06-16 14:08:16,remembered_device
2020-06-16 14:09:51,duo_push
2020-06-16 14:10:33,duo_push
2020-06-16 14:11:45,duo_push
2020-06-16 14:12:45,duo_push
2020-06-16 14:14:06,duo_push
2020-06-16 14:14:45,duo_push
2020-06-16 14:14:58,duo_push
2020-06-16 14:18:16,remembered_device
2020-06-16 14:18:22,duo_push
2020-06-16 14:19:54,hardware_token
2020-06-16 14:20:14,duo_push
2020-06-16 14:22:51,duo_push
2020-06-16 14:26:30,duo_push
2020-06-16 14:26:47,hardware_token
2020-06-16 14:28:09,duo_push
2020-06-16 14:31:20,duo_push
2020-06-16 14:32:10,remembered_device
2020-06-16 14:34:25,duo_push
2020-06-16 14:34:53,duo_push
2020-06-16 14:35:46,duo_mobile_passcode
2020-06-16 14:35:55,duo_mobile_passcode
2020-06-16 14:36:16,duo_mobile_passcode
2020-06-16 14:36:22,remembered_device
2020-06-16 14:37:34,duo_push
2020-06-16 14:38:04,remembered_device
2020-06-16 14:40:51,remembered_device
2020-06-16 14:41:09,remembered_device
2020-06-16 14:41:50,remembered_device
2020-06-16 14:45:09,duo_push
2020-06-16 14:46:51,duo_push
2020-06-16 14:47:54,remembered_device
2020-06-16 14:48:55,duo_push
2020-06-16 14:50:27,duo_push
2020-06-16 14:51:29,remembered_device
2020-06-16 14:51:32,duo_push
2020-06-16 14:54:19,duo_push
2020-06-16 14:54:20,remembered_device
2020-06-16 14:54:43,remembered_device
2020-06-16 14:54:52,duo_push
2020-06-16 14:58:21,duo_push
2020-06-16 14:58:23,duo_push
2020-06-16 15:02:16,duo_push
2020-06-16 15:05:10,duo_push
2020-06-16 15:07:52,duo_push
2020-06-16 15:08:03,remembered_device
2020-06-16 15:08:18,duo_push
2020-06-16 15:16:23,remembered_device
2020-06-16 15:16:36,duo_push
2020-06-16 15:17:07,remembered_device
2020-06-16 15:19:11,duo_push
2020-06-16 15:21:23,duo_push
2020-06-16 15:23:53,duo_push
2020-06-16 15:27:55,duo_push
2020-06-16 15:28:18,duo_push
2020-06-16 15:29:13,remembered_device
2020-06-16 15:30:07,duo_push
2020-06-16 15:30:17,duo_push
2020-06-16 15:34:41,duo_mobile_passcode
2020-06-16 15:35:37,remembered_device
2020-06-16 15:35:55,remembered_device
2020-06-16 15:39:20,duo_push
2020-06-16 15:40:56,duo_push
2020-06-16 15:40:56,duo_push
2020-06-16 15:45:41,duo_push
2020-06-16 15:47:04,duo_push
2020-06-16 15:47:45,duo_push
2020-06-16 15:47:48,duo_push
2020-06-16 15:51:04,duo_push
2020-06-16 15:54:43,duo_push
2020-06-16 15:57:07,duo_push
2020-06-16 15:57:10,duo_push
2020-06-16 16:00:49,remembered_device
2020-06-16 16:04:45,duo_push
2020-06-16 16:05:06,duo_push
2020-06-16 16:06:13,duo_push
2020-06-16 16:06:53,duo_push
2020-06-16 16:10:52,duo_push
2020-06-16 16:21:45,duo_push
2020-06-16 16:27:47,duo_push
2020-06-16 16:36:27,duo_push
2020-06-16 16:40:04,duo_push
2020-06-16 16:42:25,duo_push
2020-06-16 16:46:33,duo_push
2020-06-16 16:53:45,duo_push
2020-06-16 16:53:47,duo_push
2020-06-16 16:57:22,remembered_device
2020-06-16 17:06:31,duo_push
2020-06-16 17:07:16,remembered_device
2020-06-16 17:11:17,duo_push
2020-06-16 17:16:53,duo_push
2020-06-16 17:17:51,duo_push
2020-06-16 17:19:57,duo_push
2020-06-16 17:21:09,duo_push
2020-06-16 17:28:46,remembered_device
2020-06-16 17:39:31,duo_push
2020-06-16 17:47:23,duo_push
2020-06-16 17:57:36,duo_push
2020-06-16 18:02:23,remembered_device
2020-06-16 18:07:43,duo_push
2020-06-16 18:10:10,duo_push
2020-06-16 18:14:02,duo_push
2020-06-16 18:16:18,duo_push
2020-06-16 18:19:18,hardware_token
2020-06-16 18:32:28,duo_push
2020-06-16 18:34:35,duo_push
2020-06-16 18:35:48,remembered_device
2020-06-16 18:44:07,hardware_token
2020-06-16 18:59:26,remembered_device
2020-06-16 19:00:33,duo_push
2020-06-16 19:25:51,duo_push
2020-06-16 19:26:40,duo_mobile_passcode
2020-06-16 19:39:44,duo_push
2020-06-16 19:51:01,duo_mobile_passcode
2020-06-16 19:55:51,duo_push
2020-06-16 20:13:07,duo_push
2020-06-16 20:16:03,duo_push
2020-06-16 20:19:09,duo_push
2020-06-16 20:24:10,duo_push
2020-06-16 20:24:51,duo_push
2020-06-16 20:25:13,duo_push
2020-06-16 20:27:37,duo_push
2020-06-16 20:29:41,remembered_device
2020-06-16 20:34:59,duo_push
2020-06-16 20:35:59,duo_push
2020-06-16 20:42:29,duo_push
2020-06-16 20:57:02,duo_push
2020-06-16 20:57:37,duo_push
2020-06-16 21:21:06,duo_push
2020-06-16 21:25:30,duo_push
2020-06-16 21:30:20,duo_push
2020-06-16 21:36:33,duo_push
2020-06-16 21:44:48,remembered_device
2020-06-16 21:45:26,remembered_device
2020-06-16 21:45:56,remembered_device
2020-06-16 21:47:10,duo_push
2020-06-16 21:49:50,remembered_device
2020-06-16 21:55:01,duo_push
2020-06-16 21:57:28,remembered_device
2020-06-16 21:57:28,remembered_device
2020-06-16 22:01:49,duo_push
2020-06-16 22:05:02,remembered_device
2020-06-16 22:36:43,duo_push
2020-06-16 22:36:43,duo_push
2020-06-16 22:40:51,duo_push
2020-06-16 22:42:01,remembered_device
2020-06-16 22:45:02,remembered_device
2020-06-16 22:47:51,remembered_device
2020-06-16 22:50:16,duo_push
2020-06-16 23:01:56,duo_push
2020-06-16 23:02:07,duo_push
2020-06-16 23:05:28,duo_push
2020-06-16 23:21:07,duo_push
2020-06-16 23:35:46,duo_push
2020-06-16 23:52:20,hardware_token
2020-06-17 00:20:04,remembered_device
2020-06-17 00:58:03,duo_push
2020-06-17 01:57:22,duo_push
